id,name,email,phone,status,score,user_id,created_at,last_contact,last_followup_email
485,リコージャパン株式会社　PASSインフォメーション,pass_info@d-marketing.jp.ricoh.com,,Spam,,2,2024/10/17 11:56,,
486,リコージャパン株式会社　PASSインフォメーション,pass_info@d-marketing.jp.ricoh.com,,Spam,,2,2024/10/17 11:57,,
487,ぐるなび会員メールマガジン「ぐるマガ」,gnavi-member@gnavi.co.jp,,Spam,,2,2024/10/17 11:57,,
488,ぐるなび会員メールマガジン「ぐるマガ」,gnavi-member@gnavi.co.jp,,Spam,,2,2024/10/17 11:57,,
489,au PAY インフォメーション,shop-infomail@aupay.wallet.auone.jp,,Spam,,2,2024/10/17 11:57,,
490,au PAY インフォメーション,shop-infomail@aupay.wallet.auone.jp,,Spam,,2,2024/10/17 11:57,,
491,PayPayカード,paypaycard-info@mail.paypay-card.co.jp,,Spam,,2,2024/10/17 11:57,,
492,PayPayカード,paypaycard-info@mail.paypay-card.co.jp,,Spam,,2,2024/10/17 11:57,,
493,LINE WORKS株式会社,contact_jp@line-works.com,,Spam,,2,2024/10/17 11:57,,
494,LINE WORKS株式会社,contact_jp@line-works.com,,Spam,,2,2024/10/17 11:57,,
495,後藤｜NTT東日本,info@bizdrive.ntt-east.co.jp,,Spam,,2,2024/10/17 11:57,,
496,後藤｜NTT東日本,info@bizdrive.ntt-east.co.jp,,Spam,,2,2024/10/17 11:57,,
497,イーベ！事務局｜イベント管理,news@event-form.jp,,Spam,,2,2024/10/17 11:57,,
498,イーベ！事務局｜イベント管理,news@event-form.jp,,Spam,,2,2024/10/17 11:57,,
499,JRE POINT事務局,info@form.jrepoint.jp,,Spam,,2,2024/10/17 11:58,,
500,JRE POINT事務局,info@form.jrepoint.jp,,Spam,,2,2024/10/17 11:58,,
501,Google Gemini,google-gemini-noreply@google.com,,Spam,,2,2024/10/17 11:58,,
502,Google Gemini,google-gemini-noreply@google.com,,Spam,,2,2024/10/17 11:58,,
503,ECzine編集部,support@eczine.jp,,Spam,,2,2024/10/17 11:58,,
504,ECzine編集部,support@eczine.jp,,Spam,,2,2024/10/17 11:58,,
505,【東京電力エナジーパートナー】くらしTEPCO web,mail@kurashi3.tepco.co.jp,,Spam,,2,2024/10/17 11:58,,
506,【東京電力エナジーパートナー】くらしTEPCO web,mail@kurashi3.tepco.co.jp,,Spam,,2,2024/10/17 11:58,,
507,ステップニュース【住友不動産販売】,stepon-news@stepon.co.jp,,Spam,,2,2024/10/17 11:59,,
508,ステップニュース【住友不動産販売】,stepon-news@stepon.co.jp,,Spam,,2,2024/10/17 11:59,,
509,JALマイレージバンク,jmbnews@jalmail.jal.com,,Spam,,2,2024/10/17 11:59,,
510,JALマイレージバンク,jmbnews@jalmail.jal.com,,Spam,,2,2024/10/17 11:59,,
511,Ｊリーグからのお知らせ,jnews@jleague.jp,,Spam,,2,2024/10/17 11:59,,
512,Ｊリーグからのお知らせ,jnews@jleague.jp,,Spam,,2,2024/10/17 11:59,,
513,,noreply-apps-scripts-notifications@google.com,,Spam,,2,2024/10/17 11:59,,
514,,noreply-apps-scripts-notifications@google.com,,Spam,,2,2024/10/17 11:59,,
515,めちゃコミック,magazine@mail.mechacomic.jp,,Spam,,2,2024/10/17 12:00,,
516,めちゃコミック,magazine@mail.mechacomic.jp,,Spam,,2,2024/10/17 12:00,,
517,【東京電力エナジーパートナー】くらしTEPCO web,info@kurashi.tepco.co.jp,,Spam,,2,2024/10/17 12:00,,
518,【東京電力エナジーパートナー】くらしTEPCO web,info@kurashi.tepco.co.jp,,Spam,,2,2024/10/17 12:00,,
519,Peach Aviation,noreply@resmail.flypeach.com,,Spam,,2,2024/10/17 12:00,,
520,Peach Aviation,noreply@resmail.flypeach.com,,Spam,,2,2024/10/17 12:00,,
521,富士通 My Cloud 事務局,mycloud@fmworld.net,,Spam,,2,2024/10/17 12:00,,
522,富士通 My Cloud 事務局,mycloud@fmworld.net,,Spam,,2,2024/10/17 12:00,,
523,読売新聞社,newsletter@my.yomiuri.co.jp,,Spam,,2,2024/10/17 12:01,,
524,読売新聞社,newsletter@my.yomiuri.co.jp,,Spam,,2,2024/10/17 12:01,,
525,ジャングルストア/筆ぐるめストア,jungle-info@junglejapan.com,,Spam,,2,2024/10/17 12:01,,
526,ジャングルストア/筆ぐるめストア,jungle-info@junglejapan.com,,Spam,,2,2024/10/17 12:01,,
527,川崎フロンターレ後援会,info@frontale.co.jp,,Spam,,2,2024/10/17 12:01,,
528,川崎フロンターレ後援会,info@frontale.co.jp,,Spam,,2,2024/10/17 12:01,,
529,TENTIAL オンラインストア,info@mail.tential.jp,,Spam,,2,2024/10/17 12:01,,
530,TENTIAL オンラインストア,info@mail.tential.jp,,Spam,,2,2024/10/17 12:01,,
531,（株）マッケンジーハウス小田原支店,odawara@mackenzie.co.jp,,Spam,,2,2024/10/17 12:02,,
532,（株）マッケンジーハウス小田原支店,odawara@mackenzie.co.jp,,Spam,,2,2024/10/17 12:02,,
533,,infomag@nttxstore.jp,,Spam,,2,2024/10/17 12:02,,
534,Amazon,account-update@amazon.com,,Spam,,2,2024/10/17 12:05,,
535,Amazon,account-update@amazon.com,,Spam,,2,2024/10/17 12:05,,
536,The Google Workspace Team,workspace-noreply@google.com,,Spam,,2,2024/10/17 13:34,,
537,The Google Workspace Team,workspace-noreply@google.com,,Spam,,2,2024/10/17 13:34,,
538,まぐまぐ総合夕刊版,mag2evening@mag2official.com,,Spam,,2,2024/10/17 13:53,,
539,まぐまぐ総合夕刊版,mag2evening@mag2official.com,,Spam,,2,2024/10/17 13:53,,
540,makoto nishio,macnishio@gmail.com,None,Contacted,,2,2024/10/17 11:34,,
541,Team Twilio,teamtwilio@team.twilio.com,,Spam,,2,2024/10/17 16:26,,
542,えきねっと,information@eki-net.com,,Spam,,2,2024/10/21 4:30,,
543,Zoho Cares,support@zohoconnect.com,,Spam,,2,2024/10/21 7:26,,
544,Anthropic,support+news@mail.anthropic.com,,Spam,,2,2024/10/21 14:34,,
545,ブレインパッドからのお知らせ,edu_marketing@brainpad.co.jp,,Spam,,2,2024/10/25 2:11,,
546,Salesforce,no-reply@digital.salesforce.com,,Spam,,2,2024/10/25 2:23,,
547,Biz/Zine Day 運営事務局,info_bizday@shoeisha.co.jp,,Spam,,2,2024/10/25 3:05,,
548,Notta Team,team@mail.notta.ai,,Spam,,2,2024/10/25 6:05,,
